id                                    , pId                                , name                                                                        , isParent, flag, open , checked
890fcfb97ea76876563dfc1771652a22_dzc  , 67bbc3a5b9af-4b85-b1d6-096a962a807d, 中债-利差驱动股债稳健指数                                                   , false   ,    1, false, False
8a8b2c836393f4480163950643d92795      , 646f43a68bb3d4b75f35df316b8f6bcf   , 中债-中高等级公司债利差因子指数                                             , false   ,    1, false, False
8a8b2c8f5a62e9ca015a645fe3b60001      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-国债及政策性银行债指数                                                 , false   ,    1, false, False
8a8b2ca03e29cab5013e3a180e064537      , ee18df0b32a1c633541f9183f2d11cac   , 中债-高收益中期票据指数                                                     , false   ,    0, false, False
8a8b2ca056b9a4450156bb2be8df0002      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-中国气候相关债券指数                                                   , false   ,    1, false, False
8a8b2cef709854b501709a027fe4002f      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-长江经济带债券综合指数                                                 , false   ,    1, false, False
8a8b2cef77b239980177b485d20a6379      , df8adccb4bb98ce366dd1d240677ef57   , 中债-30年期国债指数                                                         , false   ,    1, false, False
a08e1c9454a616491f5bf6431f2591b0      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-系统重要性银行同业存单指数                                             , false   ,    1, false, False
abea1402e6dd628d02118bca571783cb      , 1c0d88f431bad357232deeb20e08d28f   , 中债-中银绿色债券指数                                                       , false   ,    1, false, False
287bfa8756b47b153afa85ec37511dce      , df8adccb4bb98ce366dd1d240677ef57   , 中债-0-1年政策性金融债指数                                                  , false   ,    1, false, False
2c9081e91da03927011dcc4fae9f6171      , ee18df0b32a1c633541f9183f2d11cac   , 中债-高信用等级债券指数                                                     , false   ,    1, false, False
469f1601d2b76750b82945b145e90992      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-国有大型商业银行及股份制商业银行债券指数                               , false   ,    1, false, False
80e6aa811418a5b9ac810c93ac381fed      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-投资级公司绿色债券精选指数                                             , false   ,    1, false, False
8a8b2c836709ba0b01670ac05ce10005      , 646f43a68bb3d4b75f35df316b8f6bcf   , 中债-1-3年期国债活跃券指数                                                  , false   ,    1, false, False
8a8b2ca038d716f10138dadde8416adc      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-信用债总指数                                                           , false   ,    1, false, False
8a8b2cef709d7b1201709f29b09f0084      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-长江经济带地方政府债指数                                               , false   ,    1, false, False
97daa17f7c53a5489c2875f1330be645      , 83a6de769da842728bebdd397595ee51   , 中债-1-3年交易所信用债AAA指数                                               , false   ,    1, false, False
987527eff930a4986a5044a80cadae9e      , 1c0d88f431bad357232deeb20e08d28f   , 中债-中银理财高信用等级同业存单指数                                         , false   ,    1, false, False
be7c06428db67138d7526a53dfbc7ff4_sczs , 67bbc3a5b9af-4b85-b1d6-096a962a807d, 中债-国泰海通中国股债均衡策略指数                                           , false   ,    1, false, False
e65b5cdf6e3e04c7892bdfd1ccc1e2dc      , 9e024a8a04c88094e46b6a4cfb1abb14   , 中债-公路行业信用债指数                                                     , false   ,    1, false, False
2c90818811d3f4fa01123837e6b30d4a      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-企业债总指数                                                           , false   ,    1, false, False
398f40c1c8dd2081f6e1ee478b768dbb      , 1c0d88f431bad357232deeb20e08d28f   , 中债-中银理财高等级乡村振兴债券指数                                         , false   ,    1, false, False
5b78d41604e06e90b720144a6a956c67      , ee18df0b32a1c633541f9183f2d11cac   , 中债-高等级信用债综合指数                                                   , false   ,    1, false, False
62763c1cc15d21813b8170ea9ef09fc5      , 83a6de769da842728bebdd397595ee51   , 中债-0-3年交易所信用债AAA指数                                               , false   ,    1, false, False
78598fc1ac4a8f2d327577e0481b065c      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-国有大型商业银行及股份制商业银行同业存单指数                           , false   ,    1, false, False
8a8b2c83670ee4e80167103f930c006e      , 646f43a68bb3d4b75f35df316b8f6bcf   , 中债-5-10年期国债活跃券指数                                                 , false   ,    1, false, False
8a8b2cef6d4bc1c2016d4caa15e8254a      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-京津冀债券综合指数                                                     , false   ,    1, false, False
8a8b2cef7a30ce25017a31baaf4d03b9      , df8adccb4bb98ce366dd1d240677ef57   , 中债-0-2年政策性金融债指数                                                  , false   ,    1, false, False
ac478f286376cf14bf6cbc68ca0aa284      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-银行间碳中和债券指数                                                   , false   ,    1, false, False
37a60515edb02fe8dab961d9c7035a95      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-银行间高等级碳中和债券指数                                             , false   ,    1, false, False
85e9dc831c7335636e8f540bf6c63f41      , df8adccb4bb98ce366dd1d240677ef57   , 中债-0-3年政策性金融债指数                                                  , false   ,    1, false, False
8a8b2c8367f69e950167f7b549f00005      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-国有大型商业银行及股份制商业银行二级资本债券指数                       , false   ,    1, false, False
8a8b2ca038f905c70139b9b3ab9660bb      , ee18df0b32a1c633541f9183f2d11cac   , 中债-高信用等级新财富指数                                                   , false   ,    1, false, False
8a8b2ca050d9e35d0150da6758462c78      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-公司债总指数                                                           , false   ,    1, false, False
8a8b2cef6d4bc1c2016d4c96069c24fb      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-京津冀地方政府债指数                                                   , false   ,    1, false, False
8a8b2cef6dcc80c0016dcdb7f0eb000c      , 1c0d88f431bad357232deeb20e08d28f   , 中债-交行0-5年长三角债券优选指数                                            , false   ,    1, false, False
963fc157a1f34898dd4071a355ea13bd      , 83a6de769da842728bebdd397595ee51   , 中债-交易所科技创新债券指数                                                 , false   ,    1, false, False
412e41ffbb1720f863d2d43b7d4bad7c      , df8adccb4bb98ce366dd1d240677ef57   , 中债-0-5年政策性金融债指数                                                  , false   ,    1, false, False
8a8b2ca03a59370a013a676d717923da      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-公司信用类债券指数                                                     , false   ,    1, false, False
8a8b2cef6db2c0f4016db432c17f0667      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-京津冀绿色债券指数                                                     , false   ,    1, false, False
8a8b2cef771294700177144288381a6c      , ee18df0b32a1c633541f9183f2d11cac   , 中债-优选投资级信用债指数                                                   , false   ,    1, false, False
9da7e47f35b11c98cced95e4fb71b596      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-银行间绿色债券指数                                                     , false   ,    1, false, False
af109288145de0c9a36332a4fb3d06c1      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-国有大型商业银行同业存单指数                                           , false   ,    1, false, False
ebd9f5ac057709c3fe5a375773e0c62d      , 1c0d88f431bad357232deeb20e08d28f   , 中债-交行长三角ESG优选信用债指数                                            , false   ,    1, false, False
1398633fe32c4076f596530652d2f9bb      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-股份制商业银行同业存单指数                                             , false   ,    1, false, False
8a8b2c8367dcdec60167de36a193157d      , ee18df0b32a1c633541f9183f2d11cac   , 中债-1-3年AAA信用债指数                                                     , false   ,    1, false, False
8a8b2c8f5d33e42a015d35796c3f5909      , df8adccb4bb98ce366dd1d240677ef57   , 中债-1-3年政策性金融债指数                                                  , false   ,    1, false, False
8a8b2c8f611af5db01611cb3586c00f0      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-同业存单总指数                                                         , false   ,    1, false, False
8a8b2cef6d4bc1c2016d4ca23ef4251b      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-京津冀公司信用类债券指数                                               , false   ,    1, false, False
8a8b2cef6dd6cd77016dd88a7e7d002c      , 1c0d88f431bad357232deeb20e08d28f   , 中债-招商银行优选信用债指数                                                 , false   ,    1, false, False
9fa9718155dceab39e5149af665f68a7      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-银行间高等级绿色债券指数                                               , false   ,    1, false, False
2c90818811d3f4fa0111d5ed286b7367      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-短融总指数                                                             , false   ,    1, false, False
61dc05e67fe9af6c9e5b23c80db18242      , ee18df0b32a1c633541f9183f2d11cac   , 中债-0-3年中高等级信用债指数                                                , false   ,    1, false, False
6357eef4131197707f812ea9a7530a53      , 1c0d88f431bad357232deeb20e08d28f   , 中债-浦发银行ESG精选债券指数                                                , false   ,    1, false, False
69d9058162f12b108ad0cb6e58c263c5      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-京津冀1-3年国有企业信用债精选指数                                      , false   ,    1, false, False
81303c95d362b50182547f7385469b7b      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-高信用等级城市商业银行及农村商业银行债券指数                           , false   ,    1, false, False
8a8b2c8368e383220168e4c1518f00e9      , df8adccb4bb98ce366dd1d240677ef57   , 中债-1-5年政策性金融债指数                                                  , false   ,    1, false, False
f81e213ceda33cb9bacf35da8a2df9d3      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-0-1年绿色中票短融指数                                                  , false   ,    1, false, False
0bb01422038bb4086e8baa8f648574e8      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-高信用等级城市商业银行及农村商业银行同业存单指数                       , false   ,    1, false, False
2c9081e91ebc9e41011ec8c7c0440001      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-中期票据总指数                                                         , false   ,    1, false, False
6e1844f85237e1e758531babf0d9b821      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-0-3年绿色债券综合指数                                                  , false   ,    1, false, False
8a8b2c836751d31701675383b33b008a      , df8adccb4bb98ce366dd1d240677ef57   , 中债-3-5年政策性金融债指数                                                  , false   ,    1, false, False
8a8b2cef6bba11bd016bbabbfe31001b      , ee18df0b32a1c633541f9183f2d11cac   , 中债-0-3年AA+优选信用债指数                                                 , false   ,    1, false, False
8a8b2cef74adbfab0174afbea5434943      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-粤港澳大湾区债券综合指数                                               , false   ,    1, false, False
d69df7413ed6e76fa5b9b20ba9e7c0ec      , 1c0d88f431bad357232deeb20e08d28f   , 中债-绿色普惠主题金融债券优选指数                                           , false   ,    1, false, False
0de96406d19a7ab66c7869bbbda8d549      , df8adccb4bb98ce366dd1d240677ef57   , 中债-5-10年政策性金融债指数                                                 , false   ,    1, false, False
103c0fdb82c06b6b9d7ec09f28b8b615      , 1c0d88f431bad357232deeb20e08d28f   , 中债-浦银理财新质生产力发展债券指数                                         , false   ,    1, false, False
13fe6e5cd6a84a3038b8a5d46c7a38cb      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-城市商业银行及农村商业银行债券AAA指数                                  , false   ,    1, false, False
26a241dcc95bfd57b3ebaafd4264db03      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-0-3年高等级绿色债券综合指数                                            , false   ,    1, false, False
8a8b2ca0375f977f0138c2c322474b06      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-新中期票据总指数                                                       , false   ,    1, false, False
8a8b2ca03e4dd765013e6312d6462a1b      , ee18df0b32a1c633541f9183f2d11cac   , 中债-高信用等级企业债指数                                                   , false   ,    1, false, False
8a8b2cef74b8f0c10174bac93afe436a      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-粤港澳大湾区信用债指数                                                 , false   ,    1, false, False
8a8b2c836770b93c0167727e6d6e01e6      , df8adccb4bb98ce366dd1d240677ef57   , 中债-7-10年政策性金融债指数                                                 , false   ,    1, false, False
8a8b2ca0408e9fa7014094a20f21001f      , ee18df0b32a1c633541f9183f2d11cac   , 中债-企业债AAA指数                                                          , false   ,    1, false, False
8a8b2cef6b4dec2d016b4ebb4ec36c3f      , 1c0d88f431bad357232deeb20e08d28f   , 中债-民生民营企业公司信用类债券指数                                         , false   ,    1, false, False
8a8b2cef74510d2f0174529d5a9f35b4      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-资产支持证券指数                                                       , false   ,    1, false, False
8a8b2cef747519b5017476a72ce653a2      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-粤港澳大湾区绿色债券指数                                               , false   ,    1, false, False
8b8f70506d65f4675233a32c903ad552      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-城市商业银行及农村商业银行同业存单AAA指数                              , false   ,    1, false, False
a3bd37a345ced14ae86e66cee43f7371      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-0-3年高等级绿色信用债指数                                              , false   ,    1, false, False
03ffb378810766ab90ec7e959fadc3c0      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-成渝地区双城经济圈国有企业信用债精选指数                               , false   ,    1, false, False
8a8b2c8f57df2edc0157e1163014176e      , 1c0d88f431bad357232deeb20e08d28f   , 中债-兴业绿色债券指数                                                       , false   ,    1, false, False
8a8b2ca03dbda555013dc9ed1a7365f8      , df8adccb4bb98ce366dd1d240677ef57   , 中债-5年期金融债指数                                                        , false   ,    1, false, False
8a8b2ca0408e9fa701409edf078f26c0      , ee18df0b32a1c633541f9183f2d11cac   , 中债-企业债AA+指数                                                          , false   ,    1, false, False
8a8b2cef6b96053a016b982c95e7001f      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-个人住房抵押贷款资产支持证券指数                                       , false   ,    1, false, False
d2a86b6cf61cad4917d86ee30af27cee      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-0-3年高等级绿色公司信用类债券指数                                      , false   ,    1, false, False
f8cbf35f3095aa44006f7fc7c506176d      , fce8a6a12bed2b25217e57c80f17d36b   , 中债-高信用等级农村商业银行债券优选指数                                     , false   ,    1, false, False
8a8b2ca0408e9fa70140949f012d0002      , ee18df0b32a1c633541f9183f2d11cac   , 中债-企业债AA指数                                                           , false   ,    1, false, False
8a8b2ca055135ad301551536120b6bef      , df8adccb4bb98ce366dd1d240677ef57   , 中债-5年期国债期货期限匹配金融债指数                                        , false   ,    1, false, False
8a8b2cef73f981130173fb0649da0014      , 1c0d88f431bad357232deeb20e08d28f   , 中债-华夏理财ESG优选债券策略指数                                            , false   ,    1, false, False
8a8b2cef7456338c017456818eba000a      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-北京市地方政府债指数                                                   , false   ,    1, false, False
8a8b2cef7682625f0176835c7a840070      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资优选综合指数                                                       , false   ,    1, false, False
d0df76dc4485ecd520c870d81703645c      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-京津冀绿色债券综合指数                                                 , false   ,    1, false, False
2551cfa3eea577a3ca71d51bceca6f8f      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-长三角绿色债券综合指数                                                 , false   ,    1, false, False
89019c1cbbe64a34698165eecc7e7417      , 1c0d88f431bad357232deeb20e08d28f   , 中债-平安理财ESG优选绿色债券指数                                            , false   ,    1, false, False
8a8b2ca0406a93470140800885d20b7f      , ee18df0b32a1c633541f9183f2d11cac   , 中债-企业债AA-指数                                                          , false   ,    1, false, False
8a8b2ca055135ad301551549f77c7ec6      , df8adccb4bb98ce366dd1d240677ef57   , 中债-10年期国债期货期限匹配金融债指数                                       , false   ,    1, false, False
8a8b2cef7408f4280174096a89a04112      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-上海市地方政府债指数                                                   , false   ,    1, false, False
8a8b2cef7a35f47f017a37c76654232d      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资优选国债指数                                                       , false   ,    1, false, False
7fd4e2eda73794d409e592448adb8c25      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-粤港澳大湾区绿色债券综合指数                                           , false   ,    1, false, False
8a8b2c8369455bf001694679d016038a      , df8adccb4bb98ce366dd1d240677ef57   , 中债-0-2年国开行债券指数                                                    , false   ,    1, false, False
8a8b2ca03e88932b013e88b9d6290001      , ee18df0b32a1c633541f9183f2d11cac   , 中债-高收益企业债指数                                                       , false   ,    1, false, False
8a8b2cef7456338c017458e2e0da3e33      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-天津市地方政府债指数                                                   , false   ,    1, false, False
8a8b2cef7a404137017a424e54cb7859      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资优选政策性金融债指数                                               , false   ,    1, false, False
f711877ede9c7aa67bfe326721c2137e      , 1c0d88f431bad357232deeb20e08d28f   , 中债-平安人寿ESG整合策略信用债指数                                          , false   ,    1, false, False
7ebdf1292c65a1bcfcdab7546919312c      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-长江经济带绿色债券综合指数                                             , false   ,    1, false, False
8a8b2cef6b439f77016b46a4d5851547      , df8adccb4bb98ce366dd1d240677ef57   , 中债-0-3年国开行债券指数                                                    , false   ,    1, false, False
8a8b2cef744be6d401744ebe4e6568c2      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-重庆市地方政府债指数                                                   , false   ,    1, false, False
8a8b2cef7a404137017a4245018a7011      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资优选地方政府债指数                                                 , false   ,    1, false, False
b9a6d06e9b6458c9062f08a1dc75fd30      , 1c0d88f431bad357232deeb20e08d28f   , 中债-北京银行高信用等级城市商业银行债券指数                                 , false   ,    1, false, False
f187fd9f8ee0d88f9a59323d6a709e34      , ee18df0b32a1c633541f9183f2d11cac   , 中债-高信用等级银行金融债券指数                                             , false   ,    1, false, False
044bcb6ca838039cbed87d2bd58d5316      , df8adccb4bb98ce366dd1d240677ef57   , 中债-0-5年国开行债券指数                                                    , false   ,    1, false, False
608e6e23ec091fdc8c879481ac979b19      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-黄河流域绿色债券综合指数                                               , false   ,    1, false, False
81d917dad85d7ce95f51bc644484e1ff      , ee18df0b32a1c633541f9183f2d11cac   , 中债-银行金融债券AAA指数                                                    , false   ,    1, false, False
8a8b2c8368e383220168e4bae68500c9      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-湖北省地方政府债指数                                                   , false   ,    1, false, False
8a8b2cef771ce12601771df60d924fdb      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资优选信用债指数                                                     , false   ,    1, false, False
e478b927bfef3db43a051a0b1d812593      , 1c0d88f431bad357232deeb20e08d28f   , 中债-天津银行京津冀ESG主题精选信用债指数                                    , false   ,    1, false, False
00474c7a00eb73ca32a23a6861b4a418      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-中高等级京津冀绿色债券指数                                             , false   ,    1, false, False
185bb3883f838a1fdfe60e9ca37f4b43      , 1c0d88f431bad357232deeb20e08d28f   , 中债-北京农商银行中高信用等级农村商业银行金融债券指数                       , false   ,    1, false, False
6dd638194bb5a5f2de90bd7133192953      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资优选信用债分散指数                                                 , false   ,    1, false, False
8a8b2c83638ecdf001638ffed9ae0007      , df8adccb4bb98ce366dd1d240677ef57   , 中债-1-3年国开行债券指数                                                    , false   ,    1, false, False
8a8b2cef730c9c8f01730d1816ce0066      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-河南省地方政府债指数                                                   , false   ,    1, false, False
e36b9dc1620a0dc7ee027cca1663c526      , ee18df0b32a1c633541f9183f2d11cac   , 中债-银行普通债券AAA指数                                                    , false   ,    1, false, False
103a161c9927a9ae41e38f0887bbd33e      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资优选活跃信用债指数                                                 , false   ,    1, false, False
1432826c10c29fdd3b75258378e45aa1      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-中高等级长三角绿色债券指数                                             , false   ,    1, false, False
48fc8dfb472c5498c6612cd5151647d8      , ee18df0b32a1c633541f9183f2d11cac   , 中债-高信用等级同业存单指数                                                 , false   ,    1, false, False
8a8b2c8367ec51dc0167ed808dc3001b      , df8adccb4bb98ce366dd1d240677ef57   , 中债-1-5年国开行债券指数                                                    , false   ,    1, false, False
8a8b2cef7109a09c01710c04f8bb41fd      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-四川省地方政府债指数                                                   , false   ,    1, false, False
8a8b2cef7a11e7fc017a13fe7446002a      , 1c0d88f431bad357232deeb20e08d28f   , 中债-国寿资产ESG信用债精选指数                                              , false   ,    1, false, False
5846dca288299ac125539d6600c07853      , 1c0d88f431bad357232deeb20e08d28f   , 中债-长江养老年金基金债券指数                                               , false   ,    1, false, False
8a8b2c8f59a45e7e0159a4da46990001      , df8adccb4bb98ce366dd1d240677ef57   , 中债-3-5年国开行债券指数                                                    , false   ,    1, false, False
8a8b2cef7132d3800171330128ec0002      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-云南省地方政府债指数                                                   , false   ,    1, false, False
b15ef8073f38d8962cd7728a857f5cc8      , ee18df0b32a1c633541f9183f2d11cac   , 中债-同业存单AAA指数                                                        , false   ,    1, false, False
cc2b58ce2230e6097b7b32447406c783      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-中高等级粤港澳大湾区绿色债券指数                                       , false   ,    1, false, False
f5517678561c457f03b6d74c06440a3d      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资优选国际信用评级投资级信用债分散指数                               , false   ,    1, false, False
8a8b2c8f5f465323015f4807db4f0245      , df8adccb4bb98ce366dd1d240677ef57   , 中债-3-7年国开行债券指数                                                    , false   ,    1, false, False
8a8b2ca0515fc8a60151618b84483c9a      , 1c0d88f431bad357232deeb20e08d28f   , 平安中债-可投资级信用债指数                                                 , false   ,    1, false, False
8a8b2cef7132d3800171333ba262010c      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-湖南省地方政府债指数                                                   , false   ,    1, false, False
d1c9c790faf3cac79edabc6d6068edf7      , ee18df0b32a1c633541f9183f2d11cac   , 中债-6-12个月AAA同业存单指数                                                , false   ,    1, false, False
d20fbfd3ed04a7261a0572967ffc06c3      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资优选国际信用评级投资级活跃信用债指数                               , false   ,    1, false, False
d3c82122ac871f08eb5bf877065e5377      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-中高等级长江经济带绿色债券指数                                         , false   ,    1, false, False
429c1ff7661c2abacdbcb5718a3cb5f6      , ee18df0b32a1c633541f9183f2d11cac   , 中债-同业存单AA+指数                                                        , false   ,    1, false, False
4e808b033318be271f9b2063693a12ef      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资级公司信用债综合指数                                               , false   ,    1, false, False
8a8b2c8366e5ad870166e8bb4f663dc1      , df8adccb4bb98ce366dd1d240677ef57   , 中债-5-10年国开行债券指数                                                   , false   ,    1, false, False
8a8b2cef70eaba740170ed2c79b44c04      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-山东省地方政府债指数                                                   , false   ,    1, false, False
bfbeeed1994639dcd0e0b94fda306b56      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-高等级黄河流域绿色债券指数                                             , false   ,    1, false, False
1df5ae3062c141068d592f03bc52a6af      , ee18df0b32a1c633541f9183f2d11cac   , 中债-高信用等级短融指数                                                     , false   ,    1, false, False
8a8b2ca05242607601524498b2133d9a      , df8adccb4bb98ce366dd1d240677ef57   , 中债-7-10年国开行债券指数                                                   , false   ,    1, false, False
8a8b2cef7109a09c01710c1c2d04478e      , cef689d1888db98e4bf5bf09cdea2a50   , 中债-浙江省地方政府债指数                                                   , false   ,    1, false, False
8d397b018e0ce97d58dedc3ef41ddf36      , 3d22add59b29e70bf1ff34f2e2e757c8   , 中债-投资级公司信用债精选指数                                               , false   ,    1, false, False
be73e8263fc20359521707abd6db45b3      , f47f1ac9b6385ba44daea6493ddf833c   , 中债-投资级主题绿色债券优选指数                                             , false   ,    1, false, False
